X,GeneID,MajorityProteinIDs,U1,S1,B1,U2,S2,B2,U3,S3,B3,U4,S4,B4,U5,S5,B5,U6,S6,B6,U7,S7,B7,U8,S8,B8,U9,S9,B9,U10,S10,B10,U11,S11,B11,C1,C2,C3,C4,C5
1602,PTBP1,P26599,323390,178130,0,0,93003,0,338040,380170,0,266640,178100,0,239000,99208,0,99836,423940,0,0,0,0,268720,0,0,156300,0,0,12296,0,0,72382,7784.7,0,24999,0,0,0,0
1603,TARS1,P26639,50517,3084.8,0,34766,0,0,96244,0,0,240580,0,0,1060100,60184,0,45517,0,0,248290,30433,0,664610,0,0,726930,0,0,14778,0,0,54197,65305,0,140060,0,342960,139210,0
1604,VARS1,P26640,0,42125,0,69506,0,0,433040,202490,0,233900,67849,0,463670,45429,0,211560,151940,0,70132,17113,0,489020,160950,0,212260,0,0,14761,0,0,57112,21611,88609,68073,0,0,0,0
1605,EEF1G,P26641,248670,288040,0,62941,112220,0,496450,68395,0,469220,315580,0,1958000,662010,13993,484250,245060,0,375860,99442,0,1698000,943210,150270,861880,113720,0,125510,23503,0,167500,57741,0,208500,0,443240,0,0
1606,KLRC1,P26715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18370,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,FKBP2,P26885,380830,144990,0,51036,42235,0,89203,112860,0,354070,55651,0,127270,40349,0,70436,33438,0,78893,47040,0,0,0,0,0,0,0,15654,0,0,98884,30356,0,0,0,104790,0,0
1608,MST1,P26927,0,0,0,0,0,0,15530,0,0,0,0,36415,0,0,0,0,0,0,0,0,0,13601,61915,0,6355.3,0,0,0,0,0,0,0,0,65854,0,0,0,9531
1609,IL3RA,P26951,0,0,0,0,0,0,12121,0,0,1335.8,0,0,0,0,0,0,0,0,0,0,0,4670,0,0,200030,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,CNTFR,P26992,0,0,0,0,0,0,0,0,0,24872,0,0,0,0,0,21293,0,0,0,0,0,0,0,0,10606,0,0,28609,0,0,3320.4,0,0,0,0,0,0,0
1611,ACVR2A,P27037,0,0,0,60990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,STOM,P27105,4142200,1703800,0,4671300,2606800,0,10444000,3006600,0,17179000,11181000,0,3984900,1244000,0,7278300,3765000,0,8465000,2980500,0,3393900,274880,0,10493000,546010,0,3816500,1046400,0,17008000,4645300,0,9351800,1615200,14891000,8027200,3313900
1613,AK4,P27144,0,0,0,15922,0,0,0,0,0,0,0,0,14630,0,0,17819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,PON1,P27169,884690,2750000,7456000,576890,3378000,7082800,2490500,4784600,7670700,1470100,9458700,9006800,179400,500910,1839100,391840,4892500,4807000,2495400,879540,10928000,9908600,16643000,11939000,1268100,5934400,5392600,1754400,1380400,5793900,551160,3522000,1379200,3240800,176890,1373800,0,3239600
1615,ANXA13,P27216,550870,0,0,542550,0,0,334810,0,0,850130,19150,0,755590,23135,0,593590,0,0,225700,0,0,190990,0,0,601180,0,0,70664,0,0,66982,0,0,0,3794800,0,45201000,0
1616,MAOB,P27338,924100,192170,0,445830,54271,0,789710,40596,0,1160000,326440,0,281320,9727.7,0,1108300,186820,0,244230,0,0,25395,0,0,130170,0,0,122710,4978.5,0,18675,1801.8,0,16936,0,96567,0,0
1617,YWHAQ,P27348,1891800,1419600,43172,1098200,1874400,0,4954700,1539500,123320,5385600,1472100,0,1827700,1070600,7617.6,689500,2446100,107400,4430400,972470,0,4606600,1162800,182690,7417000,657920,51987,2871400,1119400,0,4282200,1622300,2769.3,1698400,906920,3596400,2121500,0
1618,MAPK3,P27361,0,23969,0,0,0,0,0,41507,0,126920,0,0,0,0,0,55333,0,0,148190,205470,0,56704,0,0,224290,0,0,17957,0,0,31497,0,0,0,0,0,126560,0
1619,MARK3,P27448,0,0,0,0,0,0,0,0,0,13448,0,0,0,0,0,0,0,0,2942.4,0,0,9106.2,0,0,93065,0,0,0,0,0,8713,0,0,0,0,10465,0,0
1620,ATP6V0C,P27449,1508100,108760,0,2330200,0,0,1413100,34649,0,692640,96721,0,3360500,0,0,2863800,81616,0,369600,0,0,248330,0,0,114250,0,0,120370,0,0,264590,39463,0,177150,0,344210,3205300,75124
1621,DPP4,P27487,1783300,5478500,0,3542000,1347800,0,10400000,1702600,0,6313700,841980,0,1707100,420050,107440,3472900,6325700,0,8252800,1502600,0,3756100,1088500,0,9919600,452700,0,3144500,635900,0,3114200,529390,0,467570,4859300,750660,22875000,0
1622,CERS1,P27544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,RPL10,P27635,445360,124960,0,167320,25523,0,850820,70040,0,262700,52134,0,618500,139860,0,1249700,145770,0,96211,82565,0,378960,79024,0,50116,0,0,34116,0,0,73778,91362,0,241850,0,47118,0,30068
1624,RPA1,P27694,0,1801.6,0,0,0,0,0,0,0,0,0,0,27287,0,0,124940,0,0,0,0,0,16637,20462,0,0,0,0,0,0,0,8760.1,22507,0,0,0,0,0,0
1625,APEX1,P27695,0,0,0,35588,0,0,0,0,0,91948,0,0,195750,0,0,153930,0,0,16957,0,0,126920,0,0,81144,0,0,9887.2,0,0,140560,0,0,0,0,0,0,0
1626,CD82,P27701,562460,188980,0,894650,658990,0,384150,39726,0,811100,291760,0,1632500,722360,0,931240,403460,0,1569100,433800,0,2068100,977250,0,3331000,219370,0,602520,219400,0,1302500,458060,0,0,164550,0,879220,0
1627,CAD,P27708,256830,462730,0,602470,48441,0,1396500,29015,0,964830,37092,0,5335400,611210,0,1699500,0,0,674760,13564,0,1306800,43886,0,677130,0,0,213590,0,0,1781500,270460,0,522590,0,361160,0,0
1628,CALR,P27797,21169000,5753600,0,6868200,3473700,0,10673000,1212300,24835,16980000,2730400,0,16946000,3169400,23891,11786000,4566500,0,7217100,906530,0,2435200,247700,0,967650,0,0,6295200,1231800,0,13237000,4005300,66373,973610,0,7567000,0,1134700
1629,MAP4,P27816,0,0,0,24169,0,0,34314,0,0,22956,0,0,0,22320,0,67575,0,36670,0,0,0,0,0,0,9438.4,0,0,0,0,0,0,0,20566,0,0,0,0,0
1630,CANX,P27824,28994000,6524800,0,5914900,3799800,0,18028000,3231200,0,16686000,4363900,0,11769000,1619100,0,11696000,4859700,0,8519400,1053200,0,1677200,68038,0,1030400,12250,0,4102900,1163200,0,7458400,1836600,7049.9,1563100,0,4547800,0,441790
1631,CFP,P27918,270210,82549,131410,398250,326640,76117,299460,151380,0,341600,390040,0,402440,373500,0,1466800,254780,394220,678620,60922,168430,103680,0,60973,295630,0,98696,684130,179340,55787,491690,382750,83569,1367000,0,1812000,0,132840
1632,PIK3R1,P27986,0,0,0,0,0,0,49847,0,1189100,35266,0,0,0,0,0,18896,0,0,0,0,730510,22555,0,0,0,0,0,0,0,0,15240,0,0,0,0,0,32352,0
1633,PSMB8,P28062,48921,17807,0,259060,0,0,199670,24354,25822,199560,54278,0,1083700,34771,54432,470620,26402,47502,462770,0,0,552770,8576.5,65762,833120,23208,0,102500,0,0,105450,0,0,100970,0,28850,106390,0
1634,PSMB9,P28065,23321,10109,0,0,0,0,47553,0,0,79422,12454,0,0,0,0,0,0,23476,144310,0,0,160240,0,0,295190,0,0,36106,0,0,42666,0,0,0,0,0,0,0
1635,PSMA5,P28066,174660,160140,0,122600,3892.6,0,253890,3225.5,0,243640,8193.5,0,549580,229290,41555,193920,22795,77029,454520,0,0,1104800,68137,97406,442070,3052.7,13670,331300,0,0,360040,505810,42091,101420,23113,202210,119180,0
1636,HLA-DMA,P28067,242880,16547,0,0,0,0,0,0,0,95131,131120,0,23249,0,0,116490,49728,0,32959,0,0,10184,0,0,18187,0,0,7244.6,0,0,18735,0,0,0,0,0,569190,0
1637,HLA-DMB,P28068,237410,0,0,144300,0,0,210940,0,0,291850,68360,0,156570,0,0,115830,0,0,91544,0,0,8790.4,0,0,99184,0,0,25511,0,0,60081,0,0,0,23167,0,5308300,0
1638,PSMB4,P28070,201720,0,47293,0,0,0,270350,0,75806,441120,58618,0,0,0,0,0,2616.9,0,411700,0,0,1121300,0,111890,1026800,0,0,378040,0,0,618720,0,0,123460,0,97751,0,0
1639,PSMB6,P28072,0,0,0,0,0,0,0,0,0,41792,0,0,0,0,0,0,0,0,66983,0,0,288690,0,32215,0,0,0,68298,0,0,110370,0,0,0,0,0,0,0
1640,PSMB5,P28074,46845,0,0,44885,0,0,49573,0,0,83003,0,0,575720,0,28808,192700,0,0,81123,0,0,473520,0,23737,151070,0,0,162890,0,0,332060,9880,55906,169980,0,152910,36991,0
1641,GSTM2,P28161,63674,35670,0,136860,0,0,180990,29483,0,104740,26849,0,199560,115320,0,277760,0,0,60965,0,0,122820,73603,0,35110,0,0,113420,15865,0,116400,194170,0,98079,6529.8,136620,202130,0
1642,ABCD3,P28288,0,58442,0,41787,0,0,0,0,0,0,0,0,108880,0,0,109160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15809,0,0,0,0,0,0
1643,TMOD1,P28289,7400.5,6667.8,0,0,0,0,0,0,0,298540,55932,0,0,0,0,15765,98718,0,51103,0,0,0,0,0,0,0,0,0,0,0,402150,317430,0,0,0,0,141750,0
1644,LOX,P28300,21933,63680,0,49948,0,0,0,0,0,86639,0,0,53678,0,0,34260,0,0,0,0,0,15280,0,0,7878.5,22601,0,42345,0,0,0,0,0,0,0,0,0,0
1645,NDUFS1,P28331,46115,93046,0,36297,24442,0,183100,184680,0,529150,152480,0,70712,0,0,329690,121860,0,72452,0,0,0,0,0,19409,0,0,14546,0,0,46682,136450,0,0,0,0,0,0
1646,SMARCA1,P28370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,MAPK1,P28482,162770,78792,0,23672,85312,0,608880,163650,0,749110,137090,0,322430,105780,0,275750,213100,0,834630,104050,0,447480,47350,0,1206000,20094,0,164420,0,0,343820,3828.6,0,148060,0,264940,315890,0
1648,GCA,P28676,482050,66615,0,236520,198040,0,362060,34110,0,1412500,258040,0,103880,6120.6,0,132550,141710,0,726350,0,0,788040,0,0,612480,0,0,143180,0,0,282770,16307,0,10937,0,34666,52305,0
1649,GRN,P28799,63955,0,0,0,0,0,59802,0,0,223390,25932,0,30641,0,0,21448,0,0,54946,0,0,29899,0,0,17374,0,0,33120,0,0,28826,0,0,0,0,0,0,0
1650,PTPRM,P28827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,LAP3,P28838,343050,148600,0,279970,43597,0,1297800,377350,122540,1486400,142720,0,2875700,1038700,17278,681930,368810,34893,1746900,105640,0,3034500,773730,10840,17049000,844100,20404,937000,27969,0,557390,89211,0,55073,0,27563,1078500,0
1652,HSD11B1,P28845,130250,0,0,34029,0,0,0,0,0,0,0,0,63999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280930,0,1334300,0,324880
1653,CD34,P28906,164200,18632,0,155760,30082,0,637810,60515,0,589470,119220,0,36487,0,0,554120,174190,0,335400,152180,0,12838,0,0,32191,0,0,86685,29702,0,27762,7724.6,0,25515,0,29658,0,0
1654,CD38,P28907,165220,53522,0,902150,97726,0,1122200,0,0,1014200,73561,0,1348500,17318,1095.2,461040,201110,0,481950,0,0,884270,27232,0,12623000,646200,0,534530,0,0,638870,74729,0,0,0,0,81558,0
1655,GJB2,P29033,0,0,0,0,0,0,0,0,0,71016,0,0,0,0,0,0,0,0,51036,0,0,3119,0,0,83075,0,0,13826,0,0,0,0,0,0,0,0,0,0
1656,S100A2,P29034,0,0,0,0,0,0,0,0,0,11660,0,0,519520,34249,0,0,0,0,26521,0,0,121580,0,0,42876,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,PCSK1,P29120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,PCSK6,P29122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,TPP2,P29144,679780,1660200,0,7961.5,0,0,31796,9431,0,107210,1637900,0,1607700,520150,0,1020500,17058,182680,122960,11891,0,327060,85977,0,131730,0,0,85825,0,0,341610,2628500,76448,148870,0,39426,0,0
1660,IMPA1,P29218,0,0,0,0,0,0,27581,0,0,42558,0,0,0,0,0,0,0,0,55063,0,0,19007,0,0,92456,0,0,10678,0,0,45975,5268.2,0,0,0,0,150220,0
1661,EPHA2,P29317,104440,29918,0,276610,24533,0,228600,13383,109090,249120,136430,0,731040,72725,0,359590,39699,0,345820,141650,0,245900,0,0,862090,0,0,61424,0,0,67542,177630,103080,28033,0,0,0,0
1662,EPHB2,P29323,83532,59443,0,166970,0,0,417690,71383,0,627290,68693,0,170060,0,0,141810,114290,0,1001000,235860,0,666070,47308,0,1267100,0,0,397110,0,0,852060,111330,0,249090,0,0,0,0
1663,PTPN6,P29350,203630,29875,0,458280,0,0,483400,8080.7,0,635670,0,0,216770,4849.7,0,132700,16831,0,196950,0,0,1078600,92887,0,3096100,0,0,258110,0,0,591320,22675,0,0,0,0,1356300,0
1664,SHC1,P29353,0,0,0,0,0,0,12904,0,0,0,0,0,0,0,0,0,0,0,14934,0,0,24629,0,0,34207,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,CRABP2,P29373,1012900,135090,0,1794100,100220,0,396470,0,0,299500,3382.6,0,2367900,503280,12841,189200,0,0,142500,25465,0,698650,93876,0,529520,0,0,78031,0,0,478370,29948,0,0,0,0,2078500,0
1666,TKT,P29401,351800,21594,0,892180,230560,10385,778980,52032,59103,1799500,304080,6120.2,1972000,589200,98637,559410,164020,0,1721500,192100,0,4121200,988450,127120,2967700,37797,0,548020,71457,0,1092800,212190,26034,295230,107150,761110,1358700,0
1667,CASP1,P29466,0,0,0,0,0,0,0,0,0,79176,0,0,0,0,0,0,20150,0,11405,0,0,36653,0,0,388020,0,0,4560.2,0,0,0,0,0,0,0,0,69644,0
1668,SERPINB3,P29508,0,0,0,187520,0,0,0,0,0,47531,0,0,52342,0,0,0,29833,0,74734,0,0,0,0,0,94738,0,0,0,0,0,27209,0,0,26688,41817,0,0,0
1669,PML,P29590,0,0,0,0,0,0,0,0,0,0,0,0,43868,0,0,5769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,TYK2,P29597,97129,2038.2,0,233050,0,0,152120,0,0,211490,0,0,97726,2342.1,0,106050,0,0,147080,0,0,261960,0,0,1728400,0,0,28322,0,0,469050,101300,0,9830.3,0,0,816740,0
1671,SERPINA4,P29622,17343,77987,512980,380960,86373,518920,290810,230440,558080,106650,383970,1329200,80140,67758,622640,107520,259200,32161,197020,89548,702990,359360,157570,287280,154230,61122,687060,381560,0,301510,139650,62102,337900,852440,0,428750,348170,1809500
1672,EEF1D,P29692,81096,273580,10461,460370,456730,0,51045,31464,0,115610,185570,0,345450,148510,0,214060,26688,0,94755,31500,0,476730,118520,69086,324280,0,0,45039,0,0,49667,51106,0,0,0,0,0,0
1673,OAS2,P29728,35935,1004000,0,88039,0,0,1519400,509560,0,191120,0,0,639990,94274,0,25036,787780,0,114090,0,0,481130,0,0,1651000,37176,0,134910,0,0,224490,256040,0,14239,0,0,51694,0
1674,CRABP1,P29762,0,0,0,0,0,0,0,0,0,0,0,0,20098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,MARCKS,P29966,4347300,1659100,0,6931000,3760200,0,6629300,1801100,81582,5762600,1450100,0,3275200,1307200,0,5941600,2648200,0,4741300,1775900,0,8708800,1406400,0,23505000,2000300,0,4574400,1769900,0,6052200,3076100,24231,907230,1141600,1184600,7317900,9658.6
1676,AQP1,P29972,2589900,1638400,0,3599900,2051800,0,10693000,2989600,0,5166100,1946500,0,3931900,1276100,0,3485900,6553800,0,9498300,6588000,0,616510,140950,0,10663000,764300,0,1516700,1058200,0,3124200,632950,17531,0,285470,0,0,0
1677,GNA11,P29992,1099900,305130,0,1237700,337140,0,2342900,149240,0,1596500,1360200,0,2041700,849490,0,911900,574690,0,1788700,554060,0,1179200,17658,0,2123900,45276,0,415450,20047,0,1190500,481300,0,870940,1142700,1357800,13425000,4842.1
1678,ERP29,P30040,706690,593960,0,0,198710,0,76085,186510,0,1426000,210930,0,0,67889,0,0,202110,0,314930,47796,0,91340,0,0,0,0,0,259260,0,0,409170,201240,0,0,0,164710,0,18399
1679,PRDX6,P30041,3549600,868170,0,3305500,809440,0,5539400,1502100,48962,4287000,1248900,0,6834200,1615900,180240,3254800,2344600,48363,5129300,3363000,0,5185600,1237500,0,7069300,197190,0,1881900,720620,0,7396600,2699200,247560,919340,514830,1033000,12949000,0
1680,BLVRB,P30043,0,40041,0,90964,106270,0,351460,367250,0,1576400,480080,0,236960,160040,0,296020,515670,0,567490,206750,0,848240,85356,0,507380,0,0,306810,415210,0,882410,107910,5895.1,0,0,3194.3,14260,0
1681,PRDX5,P30044,95035,171970,0,0,306900,0,612030,250130,0,1589900,869370,0,64389,412690,0,0,305310,0,1122200,526690,0,993970,130020,14933,1767800,69093,0,414440,81601,0,1127800,328320,0,62744,194660,291350,653720,0
1682,DDT,P30046,37820,0,0,11553,0,0,76161,0,0,7248.1,0,0,264790,92222,0,13245,70866,0,46789,0,0,92242,0,0,158840,0,0,42109,69555,0,0,26419,0,0,0,0,640100,0
1683,GCHFR,P30047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30790,0
1684,PRDX3,P30048,0,200750,0,0,169230,0,0,32401,0,468410,174850,0,79239,193460,0,11189,65609,0,16530,0,0,0,0,0,36257,0,0,11667,0,0,160120,297230,0,0,0,0,0,0
1685,ATP5F1D,P30049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,RPL12,P30050,0,0,0,0,0,0,187390,0,0,445530,0,0,0,0,0,13640,0,0,139180,0,0,1079700,91157,63917,507440,0,0,57946,0,0,137340,0,0,72281,0,0,0,0
1687,ECHS1,P30084,16483,147630,0,21577,77742,0,9108.9,0,0,193210,146550,0,579040,207450,0,36191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171350,742580,0,0,0,0,0,0
1688,CMPK1,P30085,0,0,0,0,31130,0,140770,0,0,165500,49419,0,8866.8,43447,0,0,36075,0,53698,0,0,267040,14635,0,271840,0,0,3199.2,0,0,112200,0,0,0,0,11946,305520,0
1689,PEBP1,P30086,622320,143430,0,160840,237090,0,2399900,0,0,2173600,662510,0,2924600,796910,0,6416.9,208730,0,2220800,428890,0,2308400,233590,0,2053300,0,0,525500,0,0,3257200,726200,9430.2,360670,441760,959790,3722300,0
1690,PDIA3,P30101,25679000,11395000,0,7103600,6688500,0,11291000,4112900,0,21842000,5285300,17683,11584000,5426900,0,10613000,4638100,37375,11254000,2638000,0,2327300,379500,0,1517700,252780,0,5926200,2235800,0,6639500,2535200,0,1861400,0,10030000,0,2474100
1691,PPP2R1A,P30153,1129900,169900,0,1068000,164290,0,1773700,620330,13669,2272900,418690,0,2407000,154270,0,1536900,816250,0,1414600,82215,0,1919100,261300,0,3739900,96960,0,623340,80016,0,1940400,392950,8339.8,1292400,18958,1377300,2081200,0
1692,PPP2R1B,P30154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12164,0,0,0,0
1693,CD6,P30203,41422,0,0,124940,0,0,5997.7,0,0,175740,0,0,0,0,0,179120,0,0,101170,0,0,39535,0,0,458020,0,0,59617,0,0,257010,0,0,0,0,0,284610,0
1694,FCER1G,P30273,0,1269500,0,426380,92532,0,332300,77348,0,2671000,231750,0,457890,49430,0,326480,0,0,1402400,100030,0,4429600,165850,0,10212000,1246900,0,882660,0,0,1524800,144390,0,0,160190,0,35476,0
1695,PPIF,P30405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,TM4SF1,P30408,969320,508580,0,626640,564310,0,4820200,1036900,0,1059500,958290,0,1305600,777940,0,0,2882200,0,1272700,128880,0,439710,450620,0,972190,349000,0,225670,0,0,777720,1067200,0,399390,687490,752840,397560,0
1697,NMT1,P30419,30522,0,0,23794,0,0,12786,0,0,59340,0,0,79070,0,0,60882,0,0,10034,0,0,143850,19404,0,126820,0,0,0,0,0,0,0,0,2398.5,0,0,8136.3,0
1698,HLA-F,P30511,40727,98448,0,210430,0,0,281090,20573,0,149460,0,0,465680,50601,0,245830,0,0,148860,0,0,18685,0,0,426920,0,0,51913,0,0,185170,33467,0,0,0,0,131900,0
1699,HMOX2,P30519,1497600,12291,0,365970,6359.9,0,918050,0,0,597080,34891,0,692990,0,0,655970,24934,0,134490,0,0,0,0,0,0,0,0,57663,0,0,235380,49730,0,60418,0,450360,19595,12807
1700,ADSS2,P30520,33923,0,0,60517,0,0,122040,0,0,119190,0,0,261420,0,0,0,0,0,78472,7932.5,0,338800,93032,0,331320,0,0,3491.6,49495,0,36672,0,0,26327,0,0,75879,0
1701,AXL,P30530,13755,0,0,0,0,0,200670,0,0,57751,0,0,21813,0,0,107870,79447,0,113340,0,0,0,0,0,495820,0,0,18416,0,0,93627,0,0,885.72,0,0,0,0
1702,LRPAP1,P30533,637620,74718,0,47576,0,0,385050,19616,0,250890,18656,0,128470,0,0,99740,0,0,56125,0,0,13258,0,0,0,0,0,16292,0,0,45438,10503,0,0,0,44897,0,0
1703,TSPO,P30536,77511,138090,0,0,73898,0,127830,49289,0,136820,98465,0,48931,55410,0,22365,49744,0,7633,0,0,0,0,0,0,0,0,0,0,0,0,20413,0,0,0,0,0,0
1704,OXTR,P30559,17326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7499.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,ADSL,P30566,0,0,0,123440,0,0,16366,27074,0,34629,0,0,94871,0,0,269520,0,0,10445,0,0,114580,35991,0,96220,0,0,43339,0,0,14002,0,0,3489.4,0,0,321730,0
1706,PKLR,P30613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,CLIP1,P30622,0,0,0,0,0,0,0,0,0,0,0,0,5939.2,0,0,635100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,SRI,P30626,1096800,123900,0,44025,25454,0,528020,9968.8,0,2520200,124470,0,202280,231530,0,0,89147,0,1607800,285360,0,2646000,23732,0,645000,0,0,734590,57968,0,2932100,138590,0,65885,6063,271960,39373,0
1709,GNA15,P30679,0,0,0,0,0,0,0,0,0,10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67171,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,GSTT1,P30711,121350,9476.3,0,0,0,0,124490,19755,0,364280,73250,0,0,0,0,65277,62858,0,287020,0,0,0,0,0,92901,0,0,23647,0,0,82076,4119.3,0,0,0,0,1464100,0
1711,SERPINB1,P30740,584690,159900,0,787020,344960,0,887470,203990,0,1756900,429640,0,930950,235960,19414,677740,371470,0,967820,116960,0,1464100,63194,0,2711700,88009,0,328660,0,0,699760,152660,51511,23243,79268,46806,1774500,0
1712,SLC7A1,P30825,0,0,0,0,0,0,0,0,0,20487,0,0,0,0,0,26329,0,0,53200,0,0,97224,0,0,97892,0,0,11963,0,0,41482,0,0,109730,0,187340,0,0
1713,ALDH1B1,P30837,0,0,0,0,0,0,0,0,0,0,0,0,10358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,POLR2B,P30876,0,0,0,1847.6,0,0,18572,0,0,0,0,0,112750,0,0,93120,48933,0,0,0,0,0,0,0,0,111420,0,0,0,0,0,324840,0,0,0,0,0,0
1715,LCN1,P31025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108910,0,0,0,0,0,0,0,0,0,0,218090,0,0,0,136220,0,0,0
1716,SDHA,P31040,262670,165870,0,116260,0,0,225380,29643,0,409800,93247,4266.3,779700,18237,0,859620,0,0,107870,0,0,14386,0,0,0,0,0,9984.2,0,0,119570,157400,0,0,0,0,0,0
1717,CORO1A,P31146,953190,228180,0,681980,348270,0,1399900,22323,156030,1818900,485270,0,613790,120850,0,1252600,380970,86198,1111500,234320,0,1784100,996290,107240,3355200,348480,0,535290,155100,0,1164100,272540,0,0,0,0,193780,0
1718,GDI1,P31150,263920,6883.5,0,96824,65095,0,744160,0,0,1190800,221060,0,440130,199090,0,100880,0,0,687040,81871,0,1892700,286490,16139,1850700,0,0,243070,0,0,1269600,217880,0,233700,88516,616290,465260,0
1719,S100A7,P31151,0,0,0,0,0,0,0,0,0,9678.6,0,0,0,12372,0,0,13867,0,19024,51167,0,0,0,0,0,0,0,0,0,0,0,0,0,23354,98176,63041,0,0
1720,MAT2A,P31153,0,0,0,94919,0,0,0,0,0,78561,0,0,181490,0,0,93737,0,0,51903,0,0,237720,0,0,208200,0,0,28533,0,0,18002,0,0,49839,0,181910,180820,0
1721,PRKAR1B,P31321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348800,0
1722,PRKAR2B,P31323,0,0,0,0,0,0,0,0,0,100970,0,0,0,58956,0,0,0,0,39647,9410.4,0,38629,0,0,43320,0,0,0,0,0,47675,0,0,846940,0,1946200,0,33774
1723,CASQ1,P31415,0,0,0,98141,44080,0,51302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,SDC4,P31431,0,0,0,96025,0,0,0,0,0,28587,0,0,54924,127090,0,0,0,0,45269,0,0,189440,47131,0,513310,96740,0,10846,0,0,40066,0,0,0,0,0,0,0
1725,DNAJA1,P31689,248780,37671,0,207240,21166,0,508820,108460,0,221710,33311,0,731160,79834,0,80714,95972,0,271330,25101,0,588550,35512,0,1004500,18361,0,60073,0,0,187660,23988,0,214350,0,263970,678300,0
1726,AKT1,P31749,29854,0,0,150770,0,0,124970,0,0,293720,0,0,50512,0,0,22648,0,0,91256,0,0,116370,0,0,394080,0,0,51350,0,0,156600,0,0,42162,0,0,329070,0
1727,AKT2,P31751,5231.4,0,0,307630,0,0,28494,0,0,158660,0,0,217840,0,0,85784,0,0,14352,0,0,43941,0,0,198930,0,0,0,0,0,10820,0,0,31995,0,0,169390,0
1728,UQCRC1,P31930,137300,74895,0,81033,44651,0,254000,111660,0,613050,121420,0,436950,59153,0,251310,181310,0,93921,0,0,0,0,0,17404,0,0,3480.3,0,0,43075,273580,0,0,0,0,0,0
1729,HIBADH,P31937,0,127050,0,0,54817,0,0,0,0,196030,250410,0,0,0,0,0,12664,17945,53329,0,0,25678,0,0,14128,0,0,0,0,0,104530,418300,0,0,0,0,0,0
1730,ATIC,P31939,408640,105090,0,365610,34556,0,912030,100390,0,987550,136010,0,1308500,284660,0,398360,272090,0,958370,253860,0,1267100,170490,0,2389100,39549,0,507270,0,0,945840,49361,0,498600,0,934950,1181500,0
